title,link,published,summary,source
"HDB Financial shares rally 12%. What Jefferies, Morgan Stanley analysts recommend",https://economictimes.indiatimes.com/markets/stocks/news/hdb-financial-shares-rally-12-what-jefferies-morgan-stanley-analysts-recommend/articleshow/130298801.cms,2026-04-16 11:21:39 IST,"HDB Financial Services surged over 12% after reporting strong Q4 FY26 results, with profit up 41% and NII rising 22%. Brokerages including Jefferies, Morgan Stanley, Emkay Global, JM Financial and Motilal Oswal issued mixed but largely positive views, citing improved asset quality, stable margins and moderated credit costs.",https://economictimes.indiatimes.com/markets/stocks/rssfeeds/2146843.cms
"New focus to be on attracting domestic capital, says IVCA chair Srini Srinivasan",https://www.livemint.com/market/new-focus-to-be-on-attracting-domestic-capital-says-ivca-chair-srini-srinivasan-11776316913414.html,2026-04-16 12:42:02 IST,"New IVCA chair Srini Srinivasan outlines plans to channel pension and insurance money into AIFs, ease accreditation norms, and address private credit risks amid industry shifts.",https://www.livemint.com/rss/markets
"Small-cap stock under  ₹50 extends rally for second straight session, rises 30% this month; do you own?",https://www.livemint.com/market/stock-market-news/smallcap-stock-under-rs-50-extends-rally-for-second-straight-session-rises-30-this-month-do-you-own-11776321362425.html,2026-04-16 12:37:44 IST,"MIC Electronics have delivered a strong short-term performance. Over the past one week, the stock has gained 7.28%, while in the last 2 weeks it has surged 25.22%. The upward momentum has remained intact over a one-month period as well, with the stock rising 29.41%.",https://www.livemint.com/rss/markets
"Vedanta shares hit an all-time high, rising eleven days in a row; brokerages predict strong Q4 results",https://www.livemint.com/market/stock-market-news/stocks-to-buy-today-vedanta-share-hit-an-all-time-high-rising-eleven-days-in-a-row-brokerages-predict-strong-q4-results-11776318770473.html,2026-04-16 12:33:47 IST,"Vedanta share price today touched an all-time high of  ₹787.85 apiece on the NSE, rising for the 11th straight session",https://www.livemint.com/rss/markets
"Vodafone Idea, JP Power, Ola Electric, Reliance Power among most traded stocks on NSE today, 16 April 2026",https://www.livemint.com/market/stock-market-news/vodafone-idea-jp-power-ola-electric-reliance-power-among-most-traded-stocks-on-nse-today-16-april-2026-11776320085037.html,2026-04-16 12:25:53 IST,"Vodafone Idea, Jaiprakash Power Ventures (JP Power), Ola Electric Mobility, Reliance Power, YES Bank, and Suzlon Energy were among the most traded stocks, or most active stocks in terms of volume, on the NSE.",https://www.livemint.com/rss/markets
TSMC Q1 Results: World's largest contract chipmaker posts 58% YoY rise in profit to record $18.2 billion,https://www.livemint.com/market/stock-market-news/tsmc-q1-results-worlds-largest-contract-chipmaker-posts-58-yoy-rise-in-profit-to-record-18-2-billion-11776321974174.html,2026-04-16 12:18:23 IST,"Taiwan Semiconductor Manufacturing Co , whose customers include Nvidia and Apple, saw January-March net profit rise to T$572.5 billion ($18.2 billion).",https://www.livemint.com/rss/markets
Up 3000% in five years! Multibagger stock hits upper circuit after receipt of  ₹202 crore order,https://www.livemint.com/market/stock-market-news/up-3000-in-five-years-multibagger-stock-elitecon-international-hits-upper-circuit-after-receipt-of-rs-202-crore-order-11776321372128.html,2026-04-16 12:12:07 IST,"Elitecon International share price has fallen by over 22% in one month, and has declined by nearly 60% on a year-to-date (YTD) basis amid a volatile stock market. The small-cap stock has dropped 75% in six months, while it has risen 5% in one year.",https://www.livemint.com/rss/markets
"Stocks to buy: Nagaraj Shetti recommends Syrma, Transformers and Rectifiers shares to buy",https://www.livemint.com/market/stock-market-news/stocks-to-buy-nagaraj-shetti-recommends-syrma-transformers-and-rectifiers-shares-to-buy-11776317769477.html,2026-04-16 11:48:59 IST,"According to Nagaraj Shetti, Nifty 50 could reach towards the next hurdle of 24,800 levels in the near term. Immediate support is placed at 24,100 levels. Today, The Nifty 50 rose 0.13% to 24,263.85, while the Sensex gained 0.15% to 78,228.08 as of 11:41 IST.",https://www.livemint.com/rss/markets
Why is the Indian stock market underperforming global peers? 6 key reasons explained,https://www.livemint.com/market/stock-market-news/why-is-the-indian-stock-market-underperforming-global-peers-6-key-reasons-explained-11776318284531.html,2026-04-16 11:39:22 IST,"Nifty 50 is down approximately 7% on a year-to-date (YTD) basis. In comparison, the Dow Jones is marginally higher by 0.17%, the Nasdaq has gained over 3%, and the S&amp;amp;P 500 has risen 2.4%. Among Asian peers, Japan’s Nikkei has surged over 14%, while South Korea’s Kospi has rallied more than 43%.",https://www.livemint.com/rss/markets
"HDFC AMC Q4 Results LIVE: Stock gains 2% ahead of results, dividend announcement; will market fall weigh on Q4 show?",https://www.livemint.com/market/stock-market-news/hdfc-amc-q4-results-2026-live-hdfc-amc-share-price-hdfc-amc-q4-earnings-profit-dividend-16-april-2026-11776319367594.html,2026-04-16 11:35:57 IST,HDFC AMC Q4 Results LIVE: HDFC Asset Management Company (AMC) will post its March quarter results today. The board will also consider the dividend along with earnings. Analysts expect a flattish performance amid sharp stock market correction in Q4.,https://www.livemint.com/rss/markets
Mark Mobius passes away at 89: Why the emerging-market pioneer remained bullish on India till the end,https://www.livemint.com/market/stock-market-news/mark-mobius-passes-away-at-89-why-the-emerging-market-pioneer-remained-bullish-on-india-till-the-end-11776315392866.html,2026-04-16 11:34:07 IST,"Mark Mobius, often called the Indiana Jones of emerging markets for his adventurous approach to investing in developing economies, had been bullish on India for a long time.",https://www.livemint.com/rss/markets
Zimbabwe’s Upstart Dollar Bourse Overtakes 132-Year-Old Exchange,https://www.livemint.com/market/zimbabwes-upstart-dollar-bourse-overtakes-132-year-old-exchange-11776317592523.html,2026-04-16 11:03:11 IST,"Zimbabwe’s dollar-denominated stock exchange has eclipsed the country’s 132-year-old main bourse, propelled by the biggest listing in the nation’s history.",https://www.livemint.com/rss/markets
Om Power Transmission IPO listing tomorrow: Here’s what GMP hints ahead of debut,https://www.livemint.com/market/ipo/om-power-transmission-ipo-gmp-om-power-transmission-ipo-subscription-status-om-power-transmission-ipo-listing-11776315687022.html,2026-04-16 11:02:06 IST,"Om Power Transmission IPO price band is  ₹166-175, with subscriptions from April 9 to 13. The company looked to raise  ₹150 crore, focusing on machinery purchases and debt repayment, with shares expected to list on April 17.",https://www.livemint.com/rss/markets
"Lenskart’s viral style guide row: Bindi, tilak banned but hijab allowed? Peyush Bansal responds",https://www.livemint.com/companies/news/lenskarts-viral-style-guide-row-bindi-tilak-banned-but-hijab-allowed-peyush-bansal-responds-11776319876088.html,2026-04-16 12:51:34 IST,"Peyush Bansal has dismissed allegations that Lenkart allows employees to wear a hijab and turban, but restricts symbols such as a bindi, tilak or a kalawa. Details here.&amp;nbsp;",https://www.livemint.com/rss/companies
"Tejas Networks flags ‘disappointing’ FY26 as BSNL slowdown, order delays hit revenue",https://www.livemint.com/companies/company-results/tejas-networks-flags-disappointing-fy26-bsnl-slowdown-order-delays-hit-revenue-11776316895411.html,2026-04-16 11:55:36 IST,"Completion of the 4G rollout and delayed orders pushed the Tata-backed firm into losses in FY26, with inventory overhang and a pending BSNL add-on weighing on recovery.",https://www.livemint.com/rss/companies
CtrlS Datacenters weighs $300 million India IPO amid digital infrastructure boom,https://www.livemint.com/companies/news/ctrls-datacenters-weighs-300-million-india-ipo-amid-digital-infrastructure-boom-11776310276201.html,2026-04-16 11:04:03 IST,"The Hyderabad-based firm has begun talks with bankers, targeting a listing by the end of this fiscal year amid rising deal activity and capacity expansion in India’s digital infrastructure sector.",https://www.livemint.com/rss/companies
New tax regime allows meal card benefit – 5 conditions to claim  ₹200 per meal tax-free,https://www.livemint.com/money/personal-finance/new-tax-regime-allows-meal-card-benefit-5-conditions-to-claim-200-per-meal-taxfree-11776314185631.html,2026-04-16 11:39:55 IST,"From April 1, 2026, the tax-exempt limit on employer-provided meals have been increased to  ₹200 per meal, up from  ₹50 earlier. Here are the key conditions to claim the benefit.",https://www.livemint.com/rss/money
"Individual policy, family floater, or top-up: Which is the most cost-effective?",https://www.livemint.com/money/personal-finance/individual-policy-family-floater-top-up-most-cost-effective-health-insurnace-mediclaim-11776316005601.html,2026-04-16 11:38:30 IST,"With employer insurance often falling short, a top-up plan can offer a cost-effective way to build adequate family health protection",https://www.livemint.com/rss/money
"8th Pay Commission: NCJCM's  ₹69,000 basic pay proposal and 3.83 fitment factor explained",https://www.livemint.com/money/personal-finance/8th-pay-commission-ncjcm-calculation-suggests-69-000-minimum-basic-pay-for-group-c-11776313564511.html,2026-04-16 11:11:12 IST,"8th Pay Commission proposal sparks buzz as NCJCM suggests  ₹69,000 minimum basic pay for Group C employees, based on an elaborate table of expenses, driven by rising living costs, higher fitment factor and detailed expense-based calculations.",https://www.livemint.com/rss/money
Consent-driven credit: Why consumer-controlled data is shaping the future of lending,https://www.livemint.com/money/personal-finance/consentdriven-credit-why-consumer-controlled-data-is-shaping-the-future-of-lending-loans-11776317179427.html,2026-04-16 11:06:25 IST,"Consent-driven credit is reshaping lending in India by giving consumers control over their financial data through the Account Aggregator framework. This shift is improving credit access, accuracy, and trust, especially for underserved borrowers.",https://www.livemint.com/rss/money
"Bears return to D-St! Sensex erases all gains, tumbles 700 points from peak; Nifty back below 24,200 mark",https://economictimes.indiatimes.com/markets/stocks/news/sensex-erases-all-gains-tumbles-800-points-from-peak-nifty-back-below-24200-mark/articleshow/130302205.cms,2026-04-16 14:24:09 IST,"Indian stock markets experienced a downturn on Thursday. The Sensex and Nifty saw significant profit booking, erasing earlier gains. Several heavyweight stocks like ONGC and HDFC Bank declined. The market volatility is attributed to the weekly expiry of Sensex F&amp;O contracts and recent strong rebounds. Nifty Auto and Nifty Oil &amp; Gas were top laggards, while Nifty Metal showed strength.",https://economictimes.indiatimes.com/markets/stocks/rssfeeds/2146843.cms
Investing in ability and quality of balance sheet? 5 large-cap stocks from different sectors with upside potential of up to 29%,https://economictimes.indiatimes.com/markets/stocks/news/investing-in-ability-and-quality-of-balance-sheet-5-large-cap-stocks-from-different-sectors-with-upside-potential-of-up-to-29/articleshow/130301892.cms,2026-04-16 14:18:19 IST,"Predicting the movement of the Nifty and Sensex is a fool’s task. Thursday’s trading on the market only underlines this truism. And it is in times of uncertainty that we tend to gravitate towards large-cap stocks because, over the long term, they do create wealth. But there is one more, equally compelling, reason why they should be preferred to mid- and small-cap stocks, especially in a phase where there is a time-wise correction – the kind where markets do not fall sharply but simply refuse to move higher for extended periods.",https://economictimes.indiatimes.com/markets/stocks/rssfeeds/2146843.cms
"FIIs, retail investors raise stakes in 7 midcap stocks in Q4; stocks slip up to 27%",https://economictimes.indiatimes.com/markets/stocks/news/fiis-retail-investors-raise-stakes-in-7-midcap-stocks-in-q4-stocks-slip-up-to-27/slideshow/130300854.cms,2026-04-16 13:00:54 IST,"FIIs and retail investors increased stakes in nine midcap stocks in Q4, yet seven counters have delivered negative CY26 returns so far, slipping up to 27% despite rising ownership.",https://economictimes.indiatimes.com/markets/stocks/rssfeeds/2146843.cms
"PFC shares jump 5% to hit fresh 52-week high, surge 29% in April so far. What's heating up the stock?",https://economictimes.indiatimes.com/markets/stocks/news/pfc-shares-jump-5-to-hit-fresh-52-week-high-surge-29-in-april-so-far-whats-heating-up-the-stock/articleshow/130300662.cms,2026-04-16 12:57:31 IST,"PFC shares surged over 5% to hit a fresh 52-week high amid expectations of rising power demand due to increasing temperatures. The stock has rallied sharply in April, supported by sectoral tailwinds, policy developments and restructuring plans, with a strong demand outlook and regulatory changes further boosting investor sentiment.",https://economictimes.indiatimes.com/markets/stocks/rssfeeds/2146843.cms
Gold vs Silver: What should investors buy on Akshaya Tritiya for better returns?,https://www.livemint.com/market/commodities/gold-vs-silver-what-should-investors-buy-on-akshaya-tritiya-for-better-returns-11776328677315.html,2026-04-16 14:32:43 IST,"Since Akshaya Tritiya last year, both gold and silver prices have witnessed a sharp rally, generating strong returns for investors. Historical data over the past nine years indicates that purchases made on the festival day have consistently delivered gains.",https://www.livemint.com/rss/markets
"Indian stock market: Nifty 50 retreats after facing resistance at 24,400. Can it reclaim 25,000 level?",https://www.livemint.com/market/stock-market-news/indian-stock-market-nifty-50-retreats-after-facing-resistance-at-24-400-can-it-reclaim-25-000-level-11776328395512.html,2026-04-16 14:22:31 IST,"The Indian stock market saw a brief rally on April 16 before falling back due to selling pressure. Analysts believe the Nifty 50's recent recovery indicates resilience, despite mixed performance data and potential challenges ahead in the medium-term.",https://www.livemint.com/rss/markets
Nuvoco Vistas turns to price hikes as cost headwinds intensify,https://www.livemint.com/market/mark-to-market/nuvoco-vistas-q4fy26-west-asia-war-nuvoco-vistas-share-price-cement-price-india-11776323484976.html,2026-04-16 13:53:57 IST,"Nuvoco is not keen on sacrificing profitability for market share, so if costs continue to rise, it may need to raise prices further.",https://www.livemint.com/rss/markets
Gold on Akshaya Tritiya: 9 years of strong returns — Where can gold prices go in the next 12 months?,https://www.livemint.com/market/commodities/gold-on-akshaya-tritiya-9-years-of-strong-returns-where-can-gold-prices-go-in-the-next-12-months-11776325099621.html,2026-04-16 13:25:56 IST,"Gold on Akshaya Tritiya: Historically, gold has provided meaningful protection from the monetary and financial effects of prolonged conflict. With the core trends of de-dollarisation, central bank buying and US debt sustainability concerns still in play, gold continues to look strong.",https://www.livemint.com/rss/markets
HDFC AMC Q4 results: Profit drops 2.5% YoY to  ₹623 crore; declares final dividend of  ₹54 for FY26,https://www.livemint.com/market/stock-market-news/hdfc-amc-q4-results-2026-profit-drops-2-5-yoy-to-623-crore-declares-final-dividend-of-54-for-fy26-11776325847752.html,2026-04-16 13:23:07 IST,HDFC AMC Q4 results 2026: HDFC Asset Management Company announced a 2.5% year-on-year (YoY) drop in its consolidated profit for Q4FY26 to  ₹622.66 crore.,https://www.livemint.com/rss/markets
"Gold and silver price today, 16 April: Check live rates of 24K, 22K gold and 999 silver in Delhi, Mumbai, other cities",https://www.livemint.com/market/commodities/gold-and-silver-price-today-16-april-check-live-rates-of-24k-22k-gold-and-999-silver-in-delhi-mumbai-kolkata-pune-11776311731948.html,2026-04-16 13:01:10 IST,"On April 16, gold prices in India gained slightly due to the US dollar's weakness. Check retail rates of gold and silver in major cities of the country.",https://www.livemint.com/rss/markets
Intel gets interim relief as NCLAT stays  ₹27.38 crore CCI penalty,https://www.livemint.com/companies/news/intel-gets-interim-relief-as-nclat-stays-27-38-crore-cci-penalty-11776322962472.html,2026-04-16 13:41:03 IST,The tribunal has asked the chipmaker to disclose withdrawal of India-specific warranty policy and outline how it will inform consumers.,https://www.livemint.com/rss/companies
"Planning a trip to Vietnam? Akasa Air launches weekly Mumbai–Hanoi flights – Check date, frequency and other details",https://www.livemint.com/companies/news/planning-a-trip-to-vietnam-akasa-air-launches-weekly-mumbai-hanoi-flights-check-date-frequency-and-other-details-11776322552996.html,2026-04-16 13:12:07 IST,‘The launch of direct flights to Hanoi strengthens our presence in South Asia and marks another step in our effort to build a network that connects India with dynamic global destinations’,https://www.livemint.com/rss/companies
Why SIPs should remain core to your personal finance strategy in 2026: 5 reasons investors are staying invested,https://www.livemint.com/money/personal-finance/why-sips-should-remain-core-to-your-personal-finance-strategy-in-2026-5-reasons-investors-are-staying-invested-11776321693340.html,2026-04-16 13:18:43 IST,"Steady wealth creation can be achieved through mutual fund SIPs, as investors should continue to focus on disciplined investing, rupee cost averaging, and compounding amid global market volatility.",https://www.livemint.com/rss/money
Why Aditya Birla Sun Life MF's Balasubramanian sees a 10-year bull market beyond the dip,https://www.livemint.com/money/why-aditya-birla-sun-life-mfs-balasubramanian-sees-10-year-bull-market-beyond-dip-11776315504452.html,2026-04-16 13:10:41 IST,"A. Balasubramanian, CEO of Aditya Birla Sun Life MF, views market corrections as ‘conviction tests’, urging investors to increase allocations during red periods to lower average costs. Mint explores the fund’s strategic deployment of cash into mid- and small-caps",https://www.livemint.com/rss/money
Indian fund outperforming 98% of peers bets on defense stocks,https://economictimes.indiatimes.com/markets/stocks/news/indian-fund-outperforming-98-of-peers-bets-on-defense-stocks/articleshow/130302440.cms,2026-04-16 14:37:20 IST,"A $3 billion fund at Kotak Mahindra Asset Management Co. is backing Indian defense stocks, wagering that geopolitical tensions will boost local arms production and support the government’s efforts to lower reliance on imports.",https://economictimes.indiatimes.com/markets/stocks/rssfeeds/2146843.cms
Bosch gets pumped up with group company acquisition. Can it drive a valuation re-rating?,https://www.livemint.com/market/mark-to-market/bosch-group-company-acquisition-bosch-chassis-systems-india-valuation-re-rating-braking-systems-electric-vehicles-11776332185506.html,2026-04-16 16:14:20 IST,"Bosch Ltd's shares surged nearly 30% in April after a low in March. The planned acquisition of Bosch Chassis Systems India is expected to enhance its offerings and improve EPS. The deal, valued at  ₹9,069 crore, is funded through internal accruals, maintaining Bosch's debt-free status.",https://www.livemint.com/rss/markets
Gold prices soar 50% since last Akshaya Tritiya: 5 key reasons behind the surge and what investors should do now,https://www.livemint.com/market/commodities/gold-prices-soar-50-since-last-akshaya-tritiya-5-key-reasons-behind-the-surge-and-what-investors-should-do-now-11776329122996.html,2026-04-16 15:57:57 IST,"The gold rally has intensified over the last year, with prices surging more than 50% since last Akshaya Tritiya, driven by geopolitical tensions, inflation fears, ETF inflows, and currency weakness. These developments call for prudence in future gold-related investments.&amp;nbsp;",https://www.livemint.com/rss/markets
"Top Gainers &amp; Losers on April 16: GMDC, Netweb Tech, Adani Power, Sonata Software, YES Bank among top gainers",https://www.livemint.com/market/stock-market-news/top-gainers-losers-on-april-16-gmdc-netweb-tech-adani-power-sonata-software-swiggy-yes-bank-among-top-gainer-11776331754800.html,2026-04-16 15:43:55 IST,"On April 16, the Indian stock market closed with modest losses after a recent rally. The Nifty 50 fell 0.18% while the Sensex dropped 0.21%. Broader markets showed gains, indicating a bullish tone, amid improving sentiment from potential US-Iran negotiations.",https://www.livemint.com/rss/markets
"Sensex falls 123 points, Nifty 50 ends below 24,200: Key highlights from the Indian stock market today",https://www.livemint.com/market/stock-market-news/sensex-falls-123-points-nifty-50-ends-below-24-200-key-highlights-from-the-indian-stock-market-today-11776333343823.html,2026-04-16 15:34:01 IST,"The Sensex declined 123 points, or 0.16%, to end at 77,988.68, while the Nifty 50 ended with a loss of 35 points, or 0.14%, at 24,196.75.",https://www.livemint.com/rss/markets
"PPFAS Portfolio Churn: Rajeev Thakkar-led fund house laps up large-cap banks, sells these two RIL group stocks in March",https://www.livemint.com/market/stock-market-news/ppfas-portfolio-churn-rajeev-thakkar-led-fund-house-laps-up-large-cap-banks-sells-these-two-ril-group-stocks-in-march-11776331593089.html,2026-04-16 15:10:49 IST,"PPFAS Mutual Fund increased its holdings in HDFC Bank amid market volatility, while offloading Reliance Group stocks worth  ₹730 crore. Check key portfolio changes in March.",https://www.livemint.com/rss/markets
"RailTel shares extend winning run to fourth session, hit two-month high; surge 40% in April",https://www.livemint.com/market/stock-market-news/railtel-shares-extend-winning-run-to-fourth-session-hit-two-month-high-surge-40-in-april-11776329508216.html,2026-04-16 14:49:51 IST,"RailTel Corporation's shares rose 5% to  ₹353, marking a four-day gain of 25.31%. This increase is fueled by positive sentiment and significant order wins, including a  ₹564.54 crore contract for tunnel communication systems, despite a recent order withdrawal worth  ₹17.12 crore.",https://www.livemint.com/rss/markets
EU proposes that Google allow third-party search engines access to data — What we know,https://www.livemint.com/companies/news/eu-proposes-that-google-allow-third-party-search-engines-access-to-data-ai-chatbot-optimise-services-what-we-know-11776334792348.html,2026-04-16 16:22:59 IST,"The European Commission proposed measures for Google to comply with the Digital Markets Act, by allowing third-party search engines access to search data. A final decision is expected in July this year.",https://www.livemint.com/rss/companies
"Signature Global ties up with Tonino Lamborghini to develop  ₹2,900 crore luxury housing project in Gurugram",https://www.livemint.com/companies/news/signature-global-ties-up-with-tonino-lamborghini-to-develop-rs-2-900-crore-luxury-housing-project-in-gurugram-11776331926318.html,2026-04-16 16:10:26 IST,"The branded residential venture, named ‘Tonino Lamborghini Residences Gurugram’, will occupy 12.40 acres in Sector 71 and feature 812 high-end apartments.",https://www.livemint.com/rss/companies
Vedanta accuses JAL creditors of preaching ‘process’ while ignoring it themselves,https://www.livemint.com/companies/news/vedanta-accuses-jal-creditors-preaching-process-ignoring-themselves-11776327394358.html,2026-04-16 16:07:18 IST,"The company is contesting the selection of Adani Group's lower-value bid in the NCLAT, citing a lack of transparency over payment structures and upfront cash.",https://www.livemint.com/rss/companies
"Lamborghini heir checks into India’s branded homes market with  ₹4,000 crore Gurugram project",https://www.livemint.com/companies/news/lamborghini-heir-checks-into-india-s-branded-homes-market-with-4-000-crore-gurugram-project-11776326197451.html,2026-04-16 14:57:43 IST,"Tonino Lamborghini has partnered Signature Global for a 812-unit luxury development, as global brands tap rising demand for high-end residences",https://www.livemint.com/rss/companies
Market fall exposes flaws in aggressive mutual fund bets. Time for a reset?,https://www.livemint.com/money/personal-finance/lessons-for-the-post-covid-investors-11776261470730.html,2026-04-16 15:54:14 IST,"Fund investing, which investors once saw as easy to manage independently, suddenly looks very discomfiting and complex in 2026. Investors feel unsure if their portfolios are constructed correctly, whether their choices carry good long-term prospects, and doubt their capability to generate returns.",https://www.livemint.com/rss/money
New labour laws: Here's how much your in-hand salary changes for  ₹6 lakh CTC,https://www.livemint.com/money/personal-finance/new-labour-laws-heres-how-much-your-in-hand-salary-changes-for-6-lakh-ctc-take-home-basic-pay-calculation-gratuity-ppf-11776331042770.html,2026-04-16 15:25:26 IST,"Effective from this fiscal year, the new labour laws are reshaping your monthly compensation structure with more focus on long term and retirement savings. Here's how much your in-hand salary is likely to be impacted for  ₹6 lakh CTC…",https://www.livemint.com/rss/money
PPF rules explained: Why your investment may stay locked in for more than 15 years,https://www.livemint.com/money/personal-finance/ppf-rules-explained-why-your-investment-may-stay-locked-in-for-more-than-15-years-11776328306365.html,2026-04-16 15:05:16 IST,"The Public Provident Fund (PPF) has a 15-year lock-in period, starting from the end of the financial year in which the first deposit is made. However, investors may face a longer lock-in period, depending on the deposit date.&amp;nbsp;",https://www.livemint.com/rss/money
